case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex295,ex295_r21_cell_grouped_symbol_plane_abc_g_aig,cyclic 2-bit-symbol descriptor/state sharing,,,ex295|cyclic 2-bit-symbol descriptor/state sharing|cell_grouped_symbol_plane_default_exception|shared selector decoders with per-cell exceptions|abc_g_aig|official_truth_exact_partition|2bit_cell_grouped_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.json,1,1,OK,8218,15,123270,68064,1.811090,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round21_20260613_0040/agent_shards/unknown-next-r21/candidates.csv,ex200_ex299_frontend_refgap_round21_20260613_0040,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/unknown-next-r21/ex295/verilog/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/unknown-next-r21/ex295/aigs/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/unknown-next-r21/ex295/logs/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.evaluate.log,a20c778d43714f3194f077b58b93c8856c165db59405a197635cf6693671ea29,1730c06dbeae0825b0ea901820e369e597ad1dec1290c277fce68cf14aa197b0,official evaluate.py row; synth_log=student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/unknown-next-r21/ex295/logs/ex295_r21_cell_grouped_symbol_plane_abc_g_aig.yosys.log
ex295,ex295_r10_symbol_plane_split_abc_g_aig,interleaved state/cell selector exact split,,even_symbol_plane,ex295|state/cell interleaved selector exact split|symbol_plane_default_exception|shared selector decoders|abc_g_aig|official_truth_exact_partition|all_outputs_grouped,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_r10_symbol_plane_split_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_r10_symbol_plane_split_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_r10_symbol_plane_split_abc_g_aig.json,1,1,OK,8257,15,123855,68064,1.819684,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round10_20260612_1911/agent_shards/unknown-state-r10/candidates.csv,ex200_ex299_frontend_refgap_round10_20260612_1911,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/unknown-state-r10/ex295/verilog/ex295_r10_symbol_plane_split_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/unknown-state-r10/ex295/aigs/ex295_r10_symbol_plane_split_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/unknown-state-r10/ex295/logs/ex295_r10_symbol_plane_split_abc_g_aig.evaluate.log,f49e5aada8c887bf75b3a522c4ff531de8b477ce3c03070d97d9cdbb8ada1dc9,610c7fb74aa1f19653e081505a049d725364bc2ef3eabebb896f066ab6f04d8e,official evaluate.py OK; exhaustive Python model matches truth table; synth_log=student/work/ex200_ex299_frontend_refgap_round10_20260612_1911/unknown-state-r10/ex295/logs/ex295_r10_symbol_plane_split_abc_g_aig.yosys.log
ex295,ex295_r11_bitplane_symbol_split_abc_g_aig_d14,lower-delay bitplane symbol split,,per_output_bit_majority_defaults_abc_g_aig_d14,ex295|state/cell interleaved selector exact split|bitplane_majority_default_exception|per_output_bit_balanced_tables|abc_g_aig_d14|official_truth_exact_partition|per_bit_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.json,1,1,OK,8368,15,125520,68064,1.844147,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round11_20260612_1944/agent_shards/state-r11/candidates.csv,ex200_ex299_frontend_refgap_round11_20260612_1944,student/work/ex200_ex299_frontend_refgap_round11_20260612_1944/state-r11/ex295/verilog/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.v,student/work/ex200_ex299_frontend_refgap_round11_20260612_1944/state-r11/ex295/aigs/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.aig,student/work/ex200_ex299_frontend_refgap_round11_20260612_1944/state-r11/ex295/logs/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.evaluate.log,b5cec1662624bd694aa8746fe4a6addead79c42da11dc09f1590bf7ecaf37e37,76c92116190bec5c8c46a01d7c38a80a14cddf7d4db60336953979cb40bb7d37,"official evaluate.py OK; exact Python model over all truth rows; synth_log=student/work/ex200_ex299_frontend_refgap_round11_20260612_1944/state-r11/ex295/logs/ex295_r11_bitplane_symbol_split_abc_g_aig_d14.yosys.log; stats={""bit_exceptions_after_bit_modes"": 18054, ""inner_bits"": [1, 3, 5, 7, 9, 11], ""row_exceptions_after_bit_modes"": 3942, ""selector_bits"": [0, 2, 4, 6, 8, 10]}"
ex295,ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset,cyclic 2-bit-symbol exact split with per-cell majority defaults,,ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset,ex295|unknown_large_r24|cell_grouped_symbol_plane_majority_default|ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset|official_evaluate_py,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.json,1,1,OK,8193,16,131088,68064,1.925952,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/unknown-large-r24/candidates.csv,ex200_ex299_frontend_refgap_round24_20260613_0435,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/verilog/ex295_r24_cell_grouped_symbol_plane_majority_default.v,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/aigs/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.aig,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/unknown-large-r24/ex295/logs/ex295_r24_cell_grouped_symbol_plane_majority_default_synth_preset.evaluate.py.log,29e9cf3c88f9eca985ea2772424daaa300a73002c5cfa510f4bcf26c8367c148,03400dc73ac5ce37583e66904e7b0cfc8e089bc6cdc65ffb9e924e807884fe06,official evaluate.py OK; reconstructed by coordinator from worker log; current_frontend=123270; reference=68064
ex295,ex295_low_split_default_abc_g_aig,unknown_12x12,unknown_12x12,abc_g_aig,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_low_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_low_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_low_split_default_abc_g_aig.json,1,1,OK,8653,16,138448,68064,2.034086,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/results/best.csv,ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350,student/work/reverse_unknown_20260603_1812/ex295/verilog/ex295_unknown_12x12_low_split_default.v,student/work/ex285_ex287_ex295_ex297_ex299_frontend_current_synthflow_20260608_1350/ex295/aigs/ex295_low_split_default_abc_g_aig.aig,,d49b9910b73da89b55aa206b06cfb667c0a801c902220d47f9aad591fff5c5ac,a809cc92d3bc17f920c95c68c056b0623f58a1cfe71c818bccc9340e71b99b6c,Yosys abc gate set aig
ex296,ex296_high_split_default_abc_g_gates,unknown_13x13,unknown_13x13,abc_g_gates,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_abc_g_gates.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_abc_g_gates.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_abc_g_gates.json,1,1,OK,8984,17,152728,104025,1.468186,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_gates.aig,,7e4a0aa111af4f88da3ad6672850897515b54b5c695530c1967a5a898f32b5d2,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,Yosys abc gate set gates
ex296,ex296_high_split_default_abc_d20,unknown_13x13,unknown_13x13,abc_d20,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_abc_d20.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_abc_d20.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_abc_d20.json,1,1,OK,9032,17,153544,104025,1.476030,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_d20.aig,,fbeff714bffa9ed961a29f5dc481fb566acadd23eee944ae854c0ae0a41f2456,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,Yosys abc delay target 20
ex296,ex296_high_split_default_abc_g_cmos2,unknown_13x13,unknown_13x13,abc_g_cmos2,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_abc_g_cmos2.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_abc_g_cmos2.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_abc_g_cmos2.json,1,1,OK,9228,17,156876,104025,1.508061,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_cmos2.aig,,b054dc165ff45f34b776482edfc10ea65f9d0fcb398ee84f4287198b1bfeaf45,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,Yosys abc gate set cmos2
ex296,ex296_high_split_default_synth_preset,unknown_13x13,unknown_13x13,synth_preset,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_synth_preset.json,1,1,OK,8994,18,161892,104025,1.556280,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_synth_preset.aig,,2824c08e47c6fd26b215e89aac5b5506594836429cff6814700e62b477942255,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,Yosys synth preset with flatten
ex296,ex296_deep_high_rotate_source_bitmix,open-boundary split sources have complementary output cones,,per-output bit source grouping across exact high and rotated-high split bodies,ex296|open-boundary split sources have complementary output cones|per-output bit source grouping across exact high and rotated-high split bodies|base high-split body with rotated-high boundary and upper-middle output bits|abc_g_aig|official_evaluate_py|rot_hi_bits_0_1_8_9_10_11,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_deep_high_rotate_source_bitmix.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_deep_high_rotate_source_bitmix.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_deep_high_rotate_source_bitmix.json,1,1,OK,10387,16,166192,104025,1.597616,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/unknown-state-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-state-agent/ex296/verilog/ex296_deep_high_rotate_source_bitmix.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-state-agent/ex296/aigs/ex296_deep_high_rotate_source_bitmix.aig,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/unknown-state-agent/ex296/logs/ex296_deep_high_rotate_source_bitmix.evaluate.py.log,cdc17465f0bcbe8e3199134fdf723c3dd8a1cd88a1540b9c258badd9b1553543,4c0dc476ffcf543f3e51cd85f19e5ee20e658c78f802e1e486286f5fa49108dc,"official evaluate.py OK; source_stats={'bit_source_counts': {'ex296_rot_hi': 6, 'ex296_high': 7}, 'bit_sources': {0: 'ex296_rot_hi', 1: 'ex296_rot_hi', 8: 'ex296_rot_hi', 9: 'ex296_rot_hi', 10: 'ex296_rot_hi', 11: 'ex296_rot_hi'}}; synth_sec=9.975; eval_sec=0.289"
ex296,ex296_high_split_default_abc_g_and_mux,unknown_13x13,unknown_13x13,abc_g_and_mux,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_abc_g_and_mux.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_abc_g_and_mux.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_abc_g_and_mux.json,1,1,OK,9286,18,167148,104025,1.606806,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_and_mux.aig,,1974a76df6887a44486bab1f8af9c73d113ab748038814845bfa19008800a6b2,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,"Yosys abc gate set AND,MUX"
ex297,ex297_r73_pairsel_cell_bit_template,cyclic 2-bit selector-state paired class template,,paired selector classes and multi-output cell templates,ex297|cyclic_2bit_selector_state_paired_classes|pairsel_cell_bit_template|cell_default_and_bit_default_templates_selected_by_selector_pair_xor|yosys_internal_abc_g_aig|official_evaluate|cell_pair_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r73_pairsel_cell_bit_template.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r73_pairsel_cell_bit_template.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r73_pairsel_cell_bit_template.json,1,1,OK,26564,16,425024,225900,1.881470,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/candidates.csv,frontend_source_parallel_round73_20260613_1414,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/verilog/ex297_r73_pairsel_cell_bit_template.v,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/aigs/ex297_r73_pairsel_cell_bit_template.aig,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/logs/ex297_r73_pairsel_cell_bit_template.evaluate.py.log,28a7cea0a617a85598d4c3a505800047be10d87572d1fefa98d2eff123f6946c,96895ba8c89989037c52060283fb9214084810d0f8686b083d4769d7dedcf992,Exact because both templates are full-word exact; differs from r71 sel==0 and r72 single-lane replacement.
ex297,ex297_ugr_sel2_midcell_overlay,cyclic 2-bit phase-interleaved exact donor overlay,,r75 sel2 donor on two separated middle cells,ex297|cyclic_2bit_phase_interleaved_overlay|sel2_midcells|pairsel_base_plus_sel2_midcluster_donor_on_middle_cells|yosys_internal_abc_g_aig|official_evaluate|bits_4_5_8_9,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_ugr_sel2_midcell_overlay.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_ugr_sel2_midcell_overlay.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_ugr_sel2_midcell_overlay.json,1,1,OK,26568,16,425088,225900,1.881753,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/verilog/ex297_ugr_sel2_midcell_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/aigs/ex297_ugr_sel2_midcell_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/logs/ex297_ugr_sel2_midcell_overlay.evaluate.py.log,f4653fbd5e78dd11a726662656ceb690e59d45cd9a9b4cf25617f20446a984ec,3ce43c4a7b7f68ca22cd58a2e7b685fa859f0824a81c0aa9c9c9dcd7b75213c4,
ex297,ex297_r75_pairsel_r71_selector_plane,cyclic 2-bit static bit-cone graft,,static_r71_selector_plane,ex297|cyclic_2bit_static_bitcone_graft|static selector-plane cones from r71 sel0-identity source over pairsel current best|r71 source drives even selector-plane outputs; pairsel drives odd inner-plane outputs|yosys_internal_abc_g_aig|official_evaluate|static_r71_selector_plane,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r75_pairsel_r71_selector_plane.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r75_pairsel_r71_selector_plane.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r75_pairsel_r71_selector_plane.json,1,1,OK,26590,16,425440,225900,1.883311,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round75_20260613_1450/agent_shards/sub-unknown-large-redesc-r75/candidates.csv,frontend_source_parallel_round75_20260613_1450,student/work/frontend_source_parallel_round75_20260613_1450/sub-unknown-large-redesc-r75/ex297/verilog/ex297_r75_pairsel_r71_selector_plane.v,student/work/frontend_source_parallel_round75_20260613_1450/sub-unknown-large-redesc-r75/ex297/aigs/ex297_r75_pairsel_r71_selector_plane.aig,student/work/frontend_source_parallel_round75_20260613_1450/sub-unknown-large-redesc-r75/ex297/logs/ex297_r75_pairsel_r71_selector_plane.evaluate.py.log,c7669c2613d58098d4714d9cab56525d0c10ee08e8e2eb339c95a55227074542,89f1bcaadb29c6a25a2eebd1ed730813430bb9cbb66127de46b82deca100a679,"r75 bit_source=0:r71,1:pairsel,2:r71,3:pairsel,4:r71,5:pairsel,6:r71,7:pairsel,8:r71,9:pairsel,10:r71,11:pairsel,12:r71,13:pairsel; synth_sec=44.753; eval_sec=0.782"
ex297,ex297_r73_sel2_cluster_bdd,shared local identity/selector PO-cluster replacement,,sel2_cluster_bdd,ex297|shared local identity/selector PO-cluster replacement|selector-2 selected output-cluster BDD overlay on current exact source|single inner BDD pool replaces only one 2-bit PO cluster under sel==2|yosys_internal_abc_g_aig|official_evaluate|ex297_r73_sel2_cluster_bdd,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r73_sel2_cluster_bdd.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r73_sel2_cluster_bdd.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r73_sel2_cluster_bdd.json,1,1,OK,26603,16,425648,225900,1.884232,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1404/agent_shards/sub-unknown-r73/candidates.csv,frontend_source_parallel_round73_20260613_1404,student/work/frontend_source_parallel_round73_20260613_1404/sub-unknown-r73/ex297/verilog/ex297_r73_sel2_cluster_bdd.v,student/work/frontend_source_parallel_round73_20260613_1404/sub-unknown-r73/ex297/aigs/ex297_r73_sel2_cluster_bdd.aig,student/work/frontend_source_parallel_round73_20260613_1404/sub-unknown-r73/ex297/logs/ex297_r73_sel2_cluster_bdd.evaluate.py.log,b6c5c5834709d91b9347502b726eeab39e4440515bf4a6f8c333cd2dcc02712b,9ec91a59b1dc02ad1ebb8ee5556d220bdc91f3bc4fb7275abea86b754c1dd9eb,"round73 stats={'selector': 2, 'cluster_bits': (10, 11), 'bdd_nodes': 28, 'line_count': 51}; synth_sec=28.238; eval_sec=0.982"
ex297,ex297_r85_pairsel_pairxor_hiadj_10_11,round85_source_output_graft,,pairsel_base_pairxor_hiadj_bits_10_11,ex297|round85_source_output_graft|pairsel_base_pairxor_hiadj_bits_10_11|base=ex297_pairsel_r73|donors=ex297_pairxor_r74:10-11|yosys_internal_abc_g_aig|official_evaluate,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r85_pairsel_pairxor_hiadj_10_11.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r85_pairsel_pairxor_hiadj_10_11.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r85_pairsel_pairxor_hiadj_10_11.json,1,1,OK,26606,16,425696,225900,1.884444,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_hybrid_parallel_round85_20260613_2139/agent_shards/sub-unknown-hybrid-r85/candidates.csv,frontend_hybrid_parallel_round85_20260613_2139,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-unknown-hybrid-r85/ex297/verilog/ex297_r85_pairsel_pairxor_hiadj_10_11.v,student/work/frontend_hybrid_parallel_round85_20260613_2139/sub-unknown-hybrid-r85/ex297/aigs/ex297_r85_pairsel_pairxor_hiadj_10_11.aig,,51f1dd7da31c17bef28b60a53cdea6b7c03ed2f21d89d64fcd0d0daed3bae8c1,2a087fa40e776d14053862e73d8b54b24ad46ea1ce9fb7d26970208951d4bf86,official evaluate.py result; variant=pairsel_base_pairxor_hiadj_bits_10_11; synth_sec=65.110; eval_sec=0.774; frontend_target=425024; current_best=425024
ex297,ex297_r74_pairxor_celllocal_mix,cyclic 2-bit pair-xor cell-local hybrid,,pairxor_celllocal,ex297|cyclic_2bit_pairxor_celllocal_hybrid|selector_pair_xor_po_cell_mix|pairsel_template_and_celllocal_roots|yosys_internal_abc_g_aig|official_evaluate|cell_pair_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r74_pairxor_celllocal_mix.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r74_pairxor_celllocal_mix.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r74_pairxor_celllocal_mix.json,1,1,OK,26609,16,425744,225900,1.884657,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round74_20260613_1439/agent_shards/sub-unknown-rot2-r74/candidates.csv,frontend_source_parallel_round74_20260613_1439,student/work/frontend_source_parallel_round74_20260613_1439/sub-unknown-rot2-r74/ex297/verilog/ex297_r74_pairxor_celllocal_mix.v,student/work/frontend_source_parallel_round74_20260613_1439/sub-unknown-rot2-r74/ex297/aigs/ex297_r74_pairxor_celllocal_mix.aig,student/work/frontend_source_parallel_round74_20260613_1439/sub-unknown-rot2-r74/ex297/logs/ex297_r74_pairxor_celllocal_mix.evaluate.py.log,44b7cc065322090570d46fefb9e3c1436e302c1c7cfea1b668507cc056927dd7,57762b9f5e0b5d64de882fb146bc62afde5a37038ea4b55d280152a53a3d03f9,Material change from r73 pairsel and cell-local templates: combines both exact sources per PO cell through adjacent selector-pair predicates.
