case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_14_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_15_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_0_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix2.aig,1,1,481,14,6734,14.256,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=0 bit_hi_bits=1 bit_items=16383
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_1_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix2.aig,1,1,486,15,7290,13.185,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=1 bit_hi_bits=1 bit_items=16510
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_2_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix2.aig,1,1,472,14,6608,13.970,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=2 bit_hi_bits=1 bit_items=15494
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_3_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix2.aig,1,1,404,14,5656,12.979,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=3 bit_hi_bits=1 bit_items=14986
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_4_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix2.aig,1,1,469,14,6566,12.720,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=4 bit_hi_bits=1 bit_items=12192
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_5_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix2.aig,1,1,572,14,8008,12.062,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=5 bit_hi_bits=1 bit_items=10541
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_6_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix2.aig,1,1,465,13,6045,11.015,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=6 bit_hi_bits=1 bit_items=3942
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_7_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix2.aig,1,1,505,13,6565,11.119,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=7 bit_hi_bits=1 bit_items=447
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_8_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix2.aig,1,1,423,13,5499,11.456,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=8 bit_hi_bits=1 bit_items=259
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_10_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix2.aig,1,1,400,13,5200,10.631,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=10 bit_hi_bits=1 bit_items=83
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_11_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix2.aig,1,1,396,13,5148,10.631,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=11 bit_hi_bits=1 bit_items=47
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_12_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix2.aig,1,1,402,12,4824,10.692,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=12 bit_hi_bits=1 bit_items=27
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_13_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix2.aig,1,1,395,13,5135,11.026,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=13 bit_hi_bits=1 bit_items=21
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_14_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1_fix2.aig,1,1,385,13,5005,10.139,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=14 bit_hi_bits=1 bit_items=14
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_15_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1_fix2.aig,1,1,380,13,4940,9.984,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=15 bit_hi_bits=1 bit_items=1
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh2_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh2_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh2_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh2_fix2.aig,1,1,447,12,5364,11.859,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=2 bit_items=213
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh3_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh3_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh3_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh3_fix2.aig,1,1,454,13,5902,11.101,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=3 bit_items=345
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_12_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh1_fix2.aig,1,1,483,13,6279,10.762,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9_12 bit_hi_bits=1 bit_items=174
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_8_9_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_bh1_fix2.aig,1,1,448,14,6272,11.436,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=8_9 bit_hi_bits=1 bit_items=406
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_15_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_15_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_15_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_15_bh1_fix2.aig,1,1,438,12,5256,10.852,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9_15 bit_hi_bits=1 bit_items=148
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_15_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_12_15_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_15_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_15_bh1_fix2.aig,1,1,470,12,5640,11.103,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9_12_15 bit_hi_bits=1 bit_items=175
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_12_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_8_9_12_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_12_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_9_12_bh1_fix2.aig,1,1,420,12,5040,11.276,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=8_9_12 bit_hi_bits=1 bit_items=433
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh2_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_12_bh2_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh2_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_12_bh2_fix2.aig,1,1,485,13,6305,10.725,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9_12 bit_hi_bits=2 bit_items=250
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_0_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh1_fix2.aig,1,1,595,14,8330,17.472,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=0 bit_hi_bits=1 bit_items=32172
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_1_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_1_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_1_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_1_bh1_fix2.aig,1,1,621,15,9315,16.505,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=1 bit_hi_bits=1 bit_items=32178
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_2_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_2_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_2_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_2_bh1_fix2.aig,1,1,646,15,9690,16.580,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=2 bit_hi_bits=1 bit_items=30646
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_3_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_3_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_3_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_3_bh1_fix2.aig,1,1,626,16,10016,16.098,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=3 bit_hi_bits=1 bit_items=28456
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_4_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_4_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_4_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_4_bh1_fix2.aig,1,1,608,16,9728,16.460,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=4 bit_hi_bits=1 bit_items=20982
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_5_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_5_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_5_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_5_bh1_fix2.aig,1,1,614,15,9210,14.036,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=5 bit_hi_bits=1 bit_items=9982
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_6_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_6_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_6_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_6_bh1_fix2.aig,1,1,610,15,9150,12.919,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=6 bit_hi_bits=1 bit_items=4760
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_7_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_7_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_7_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_7_bh1_fix2.aig,1,1,697,15,10455,15.692,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=7 bit_hi_bits=1 bit_items=590
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_8_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_8_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_8_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_8_bh1_fix2.aig,1,1,681,15,10215,13.354,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=8 bit_hi_bits=1 bit_items=338
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_9_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_9_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_9_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_9_bh1_fix2.aig,1,1,751,15,11265,11.995,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=9 bit_hi_bits=1 bit_items=214
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_10_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_10_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_10_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_10_bh1_fix2.aig,1,1,686,16,10976,11.612,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=10 bit_hi_bits=1 bit_items=110
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_11_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_11_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_11_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_11_bh1_fix2.aig,1,1,697,16,11152,11.623,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=11 bit_hi_bits=1 bit_items=70
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_12_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_12_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_12_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_12_bh1_fix2.aig,1,1,623,16,9968,11.283,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=12 bit_hi_bits=1 bit_items=38
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_13_bh1_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_13_bh1_fix2,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_13_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_13_bh1_fix2.aig,1,1,708,16,11328,11.275,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=13 bit_hi_bits=1 bit_items=30
