case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,evaluate_status,method_notes
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d15.aig,,1,,1333,17,22661,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.23786044120788574
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_extra_share.aig,,1,,1333,17,22661,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.23324012756347656
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d13.aig,,1,,1345,17,22865,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.2378368377685547
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d14.aig,,1,,1345,17,22865,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.36741065979003906
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d15.aig,,1,,1345,17,22865,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.21579623222351074
ex286,ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_extra_share.aig,,1,,1345,17,22865,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.21742033958435059
ex286,ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d13.aig,,1,,1447,16,23152,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21766352653503418
ex286,ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d14.aig,,1,,1447,16,23152,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.22118616104125977
ex286,ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d15.aig,,1,,1447,16,23152,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21797823905944824
ex286,ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_extra_share.aig,,1,,1447,16,23152,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21826601028442383
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.aig,,1,,1581,15,23715,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.21659255027770996
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.aig,,1,,1581,15,23715,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.24925494194030762
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.aig,,1,,1581,15,23715,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.23387551307678223
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_extra_share.aig,,1,,1581,15,23715,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.2171802520751953
ex286,ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.aig,,1,,1585,15,23775,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2156505584716797
ex286,ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.aig,,1,,1585,15,23775,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2180166244506836
ex286,ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.aig,,1,,1585,15,23775,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.21766352653503418
ex286,ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_extra_share,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_extra_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_extra_share.aig,,1,,1585,15,23775,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_extra_share.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2180490493774414
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d13,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d13.aig,,1,,1605,15,24075,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d13.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2188577651977539
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d14,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d14.aig,,1,,1605,15,24075,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d14.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2173166275024414
ex286,ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d15,,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d15.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d15.aig,,1,,1605,15,24075,,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d15.evaluate.py.log,,subagent-ex286-bdd,unknown,,,,,,,,,OK,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.21881747245788574
