case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes,pool_source,source_csv
ex207,ex207_bf16_tan_sign_exp_mant_case,bf16_tan,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_sign_exp_mant_case.aig,1,1,1,38729,22,852038,40.763,65028,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_positive_default_exp_mant_delta,bf16_tan,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_positive_default_exp_mant_delta.aig,1,1,1,35617,24,854808,27.764,32771; default=sign_flip; exceptions=128,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_sign_exp_default_expr_case,bf16_tan,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_sign_exp_default_expr_case.aig,1,1,1,38858,22,854876,34.222,"groups=512; full_default_groups=248; exceptions=33678; defaults=abs_input:385,input:123,nan:2,sign_zero:2",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_semantic_field_reassembly,bf16_tan,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/verilog/ex207_bf16_tan_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/aigs/ex207_bf16_tan_semantic_field_reassembly.aig,1,1,1,38872,22,855184,51.471,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex207,ex207_bf16_tan_exp_mant_delta_pair,bf16_tan,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_exp_mant_delta_pair.aig,1,1,1,35654,24,855696,36.335,32770,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_semantic_sign_exp_field_defaults,bf16_tan,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/verilog/ex207_bf16_tan_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/aigs/ex207_bf16_tan_semantic_sign_exp_field_defaults.aig,1,1,1,39205,23,901715,48.302,groups=512; full_default_groups=4; exceptions=64492,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex207,ex207_bf16_tan_value_case,bf16_tan,value_case,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_value_case.aig,1,1,1,35490,27,958230,38.488,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_sign_pair_case,bf16_tan,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_sign_pair_case.aig,1,1,1,35706,27,964062,34.217,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex207,ex207_bf16_tan_semantic_positive_symmetry_fields,bf16_tan,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/verilog/ex207_bf16_tan_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/aigs/ex207_bf16_tan_semantic_positive_symmetry_fields.aig,1,1,1,35612,29,1032748,27.876,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex207,ex207_bf16_tan_semantic_exp_delta_fields,bf16_tan,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/verilog/ex207_bf16_tan_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex207/aigs/ex207_bf16_tan_semantic_exp_delta_fields.aig,1,1,1,35143,34,1194862,35.185,base=lookup_by_input_exp; positive_entries=32768; normal_entries=32512; special_entries=256; relation=sign_flip_pos; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex207,ex207_bf16_tan_default_expr_exception_case,bf16_tan,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex207/verilog/ex207_bf16_tan_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex207/aigs/ex207_bf16_tan_default_expr_exception_case.aig,1,1,1,78002,24,1872048,127.020,exceptions=34187; default=input; matches=31349,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_split_sign_exp_mant_case,bf16_sinh,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_split_sign_exp_mant_case.aig,1,1,1,2208,15,33120,6.068,34548,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_exp_mant_pair_case,bf16_sinh,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_exp_mant_pair_case.aig,1,1,1,2248,16,35968,4.939,17274,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_positive_default_exp_mant_case,bf16_sinh,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_positive_default_exp_mant_case.aig,1,1,1,2259,16,36144,4.265,17401; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_semantic_positive_field_defaults,bf16_sinh,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/verilog/ex208_bf16_sinh_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/aigs/ex208_bf16_sinh_semantic_positive_field_defaults.aig,1,1,1,2319,16,37104,5.875,positive_exp_groups=256; full_default_groups=122; positive_exceptions=16813; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex208,ex208_bf16_sinh_exp_mant_delta_pair,bf16_sinh,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_exp_mant_delta_pair.aig,1,1,1,2186,18,39348,5.977,17530,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_positive_default_exp_mant_delta,bf16_sinh,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_positive_default_exp_mant_delta.aig,1,1,1,2205,18,39690,4.038,17657; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_sign_exp_mant_case,bf16_sinh,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_sign_exp_mant_case.aig,1,1,1,2491,16,39856,6.396,34548,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_value_case,bf16_sinh,value_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_value_case.aig,1,1,1,2244,18,40392,18.241,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_sign_exp_default_expr_case,bf16_sinh,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_sign_exp_default_expr_case.aig,1,1,1,2388,17,40596,2.909,"groups=512; full_default_groups=488; exceptions=2416; defaults=abs_input:140,input:124,nan:2,pos_inf:122,sign_inf:122,sign_zero:2",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_semantic_sign_exp_field_defaults,bf16_sinh,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/verilog/ex208_bf16_sinh_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/aigs/ex208_bf16_sinh_semantic_sign_exp_field_defaults.aig,1,1,1,2582,16,41312,9.856,groups=512; full_default_groups=244; exceptions=33626,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex208,ex208_bf16_sinh_sign_pair_case,bf16_sinh,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_sign_pair_case.aig,1,1,1,2226,19,42294,14.858,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex208,ex208_bf16_sinh_semantic_positive_symmetry_fields,bf16_sinh,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/verilog/ex208_bf16_sinh_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/aigs/ex208_bf16_sinh_semantic_positive_symmetry_fields.aig,1,1,1,2229,19,42351,12.084,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex208,ex208_bf16_sinh_semantic_field_reassembly,bf16_sinh,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/verilog/ex208_bf16_sinh_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/aigs/ex208_bf16_sinh_semantic_field_reassembly.aig,1,1,1,2620,17,44540,13.835,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex208,ex208_bf16_sinh_semantic_exp_delta_fields,bf16_sinh,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/verilog/ex208_bf16_sinh_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex208/aigs/ex208_bf16_sinh_semantic_exp_delta_fields.aig,1,1,1,2268,28,63504,9.216,base=lookup_by_input_exp; positive_entries=32768; normal_entries=16947; special_entries=15821; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex208,ex208_bf16_sinh_default_expr_exception_case,bf16_sinh,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex208/verilog/ex208_bf16_sinh_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex208/aigs/ex208_bf16_sinh_default_expr_exception_case.aig,1,1,1,7696,22,169312,46.221,exceptions=34051; default=input; matches=31485,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_sign_exp_default_expr_case,bf16_tanh,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_sign_exp_default_expr_case.aig,1,1,1,765,13,9945,3.816,"groups=512; full_default_groups=246; exceptions=33680; defaults=abs_input:385,input:123,nan:2,sign_zero:2",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_positive_default_exp_mant_case,bf16_tanh,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_positive_default_exp_mant_case.aig,1,1,1,767,14,10738,3.283,16766; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_exp_mant_pair_case,bf16_tanh,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_exp_mant_pair_case.aig,1,1,1,827,14,11578,3.991,16639,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_split_sign_exp_mant_case,bf16_tanh,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_split_sign_exp_mant_case.aig,1,1,1,844,14,11816,5.183,33278,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_exp_mant_delta_pair,bf16_tanh,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_exp_mant_delta_pair.aig,1,1,1,747,16,11952,4.973,16895,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_positive_default_exp_mant_delta,bf16_tanh,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_positive_default_exp_mant_delta.aig,1,1,1,756,17,12852,5.358,17022; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_semantic_positive_field_defaults,bf16_tanh,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/verilog/ex209_bf16_tanh_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/aigs/ex209_bf16_tanh_semantic_positive_field_defaults.aig,1,1,1,929,14,13006,4.432,positive_exp_groups=256; full_default_groups=127; positive_exceptions=16213; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex209,ex209_bf16_tanh_value_case,bf16_tanh,value_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_value_case.aig,1,1,1,765,18,13770,15.930,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_sign_pair_case,bf16_tanh,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_sign_pair_case.aig,1,1,1,767,18,13806,12.361,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_semantic_positive_symmetry_fields,bf16_tanh,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/verilog/ex209_bf16_tanh_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/aigs/ex209_bf16_tanh_semantic_positive_symmetry_fields.aig,1,1,1,776,18,13968,11.427,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex209,ex209_bf16_tanh_semantic_exp_delta_fields,bf16_tanh,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/verilog/ex209_bf16_tanh_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/aigs/ex209_bf16_tanh_semantic_exp_delta_fields.aig,1,1,1,764,19,14516,8.759,base=lookup_by_input_exp; positive_entries=32768; normal_entries=32513; special_entries=255; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex209,ex209_bf16_tanh_sign_exp_mant_case,bf16_tanh,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_sign_exp_mant_case.aig,1,1,1,1286,16,20576,6.099,33278,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex209,ex209_bf16_tanh_semantic_sign_exp_field_defaults,bf16_tanh,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/verilog/ex209_bf16_tanh_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/aigs/ex209_bf16_tanh_semantic_sign_exp_field_defaults.aig,1,1,1,1107,19,21033,8.159,groups=512; full_default_groups=254; exceptions=32426,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex209,ex209_bf16_tanh_semantic_field_reassembly,bf16_tanh,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/verilog/ex209_bf16_tanh_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex209/aigs/ex209_bf16_tanh_semantic_field_reassembly.aig,1,1,1,1353,29,39237,12.389,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex209,ex209_bf16_tanh_default_expr_exception_case,bf16_tanh,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex209/verilog/ex209_bf16_tanh_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex209/aigs/ex209_bf16_tanh_default_expr_exception_case.aig,1,1,1,2763,22,60786,42.719,exceptions=34187; default=input; matches=31349,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_semantic_field_reassembly,bf16_sigmoid,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/verilog/ex210_bf16_sigmoid_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/aigs/ex210_bf16_sigmoid_semantic_field_reassembly.aig,1,1,1,2367,16,37872,10.239,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex210,ex210_bf16_sigmoid_exp_mant_pair_case,bf16_sigmoid,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_exp_mant_pair_case.aig,1,1,1,2307,17,39219,1.841,2288,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_semantic_sign_exp_field_defaults,bf16_sigmoid,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/verilog/ex210_bf16_sigmoid_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/aigs/ex210_bf16_sigmoid_semantic_sign_exp_field_defaults.aig,1,1,1,2314,17,39338,2.274,groups=512; full_default_groups=485; exceptions=2402,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex210,ex210_bf16_sigmoid_sign_exp_mant_case,bf16_sigmoid,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_sign_exp_mant_case.aig,1,1,1,2346,17,39882,2.098,3941,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_split_sign_exp_mant_case,bf16_sigmoid,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_split_sign_exp_mant_case.aig,1,1,1,2375,17,40375,2.006,3941,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_positive_default_exp_mant_delta,bf16_sigmoid,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_positive_default_exp_mant_delta.aig,1,1,1,2301,18,41418,2.011,3950; default=same; exceptions=17408,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_positive_default_exp_mant_case,bf16_sigmoid,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_positive_default_exp_mant_case.aig,1,1,1,2304,18,41472,3.053,3694; default=same; exceptions=17408,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_sign_exp_default_expr_case,bf16_sigmoid,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_sign_exp_default_expr_case.aig,1,1,1,2522,17,42874,5.376,"groups=512; full_default_groups=121; exceptions=49711; defaults=abs_input:388,nan:2,zero:122",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_semantic_exp_delta_fields,bf16_sigmoid,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/verilog/ex210_bf16_sigmoid_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/aigs/ex210_bf16_sigmoid_semantic_exp_delta_fields.aig,1,1,1,2344,19,44536,9.897,base=lookup_by_input_exp; positive_entries=32768; normal_entries=32641; special_entries=127; relation=zero; negative_exceptions=17198,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex210,ex210_bf16_sigmoid_semantic_positive_symmetry_fields,bf16_sigmoid,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/verilog/ex210_bf16_sigmoid_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/aigs/ex210_bf16_sigmoid_semantic_positive_symmetry_fields.aig,1,1,1,2370,19,45030,8.401,positive_entries=32768; relation=zero; negative_exceptions=17198,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex210,ex210_bf16_sigmoid_semantic_positive_field_defaults,bf16_sigmoid,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/verilog/ex210_bf16_sigmoid_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex210/aigs/ex210_bf16_sigmoid_semantic_positive_field_defaults.aig,1,1,1,2325,20,46500,4.315,positive_exp_groups=256; full_default_groups=245; positive_exceptions=890; relation=zero; negative_exceptions=17198,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex210,ex210_bf16_sigmoid_exp_mant_delta_pair,bf16_sigmoid,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_exp_mant_delta_pair.aig,1,1,1,2376,20,47520,2.066,2544,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
