case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_formula_bit_exception_synth_preset_and,E4M3FN packed division low over high,quotient formula with bitwise boundary exceptions,"shared special-case shell, exponent delta, sig pair, bit exceptions","ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|synth_preset_and|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_formula_bit_exception_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_formula_bit_exception_synth_preset_and.aig,1,,1337,25,33425,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_and.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_formula_bit_exception_synth_preset_aig,E4M3FN packed division low over high,quotient formula with bitwise boundary exceptions,"shared special-case shell, exponent delta, sig pair, bit exceptions","ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|synth_preset_aig|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_formula_bit_exception_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_formula_bit_exception_synth_preset_aig.aig,1,,1328,25,33200,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_synth_preset_aig.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_field_nested_delta_abc_g_and,E4M3FN packed division low over high,delta-major nested significand quotient table,shared NaN/zero/sign shell plus exponent-delta local tables,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|abc_g_and|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_field_nested_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_field_nested_delta_abc_g_and.aig,1,,1893,22,41646,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_and.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_field_nested_delta_abc_g_aig,E4M3FN packed division low over high,delta-major nested significand quotient table,shared NaN/zero/sign shell plus exponent-delta local tables,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|abc_g_aig|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_field_nested_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_field_nested_delta_abc_g_aig.aig,1,,1882,21,39522,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_abc_g_aig.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_field_nested_delta_synth_preset_and,E4M3FN packed division low over high,delta-major nested significand quotient table,shared NaN/zero/sign shell plus exponent-delta local tables,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|synth_preset_and|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_field_nested_delta_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_field_nested_delta_synth_preset_and.aig,1,,1723,21,36183,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_and.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_field_nested_delta_synth_preset_aig,E4M3FN packed division low over high,delta-major nested significand quotient table,shared NaN/zero/sign shell plus exponent-delta local tables,ex242|E4M3FN packed division low over high|delta-major nested significand quotient table|shared NaN/zero/sign shell plus exponent-delta local tables|synth_preset_aig|exact_e4m3fn_div_low_over_high|delta_sig_quotient_table|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_field_nested_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_field_nested_delta_synth_preset_aig.aig,1,,1702,20,34040,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_field_nested_delta_synth_preset_aig.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_formula_norm_grs_abc_g_and,E5M2FN packed multiply,shared product plus explicit RNE/GRS normalizer,"shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates","ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_formula_norm_grs_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_formula_norm_grs_abc_g_and.aig,1,,424,41,17384,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.955; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_and.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_formula_norm_grs_abc_g_aig,E5M2FN packed multiply,shared product plus explicit RNE/GRS normalizer,"shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates","ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_formula_norm_grs_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_formula_norm_grs_abc_g_aig.aig,1,,421,41,17261,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.950; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_abc_g_aig.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_formula_norm_grs_synth_preset_and,E5M2FN packed multiply,shared product plus explicit RNE/GRS normalizer,"shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates","ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_formula_norm_grs_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_formula_norm_grs_synth_preset_and.aig,1,,421,38,15998,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=1.077; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_and.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_formula_norm_grs_synth_preset_aig,E5M2FN packed multiply,shared product plus explicit RNE/GRS normalizer,"shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates","ex246|E5M2FN packed multiply|shared product plus explicit RNE/GRS normalizer|shared sign, exponent sum, 3x3 product, leading-bit, round/sticky and saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|rounding_predicate_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.aig,1,,407,38,15466,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.087; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_formula_norm_grs_synth_preset_aig.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_nested_exp_residual_abc_g_and,E5M2FN packed multiply,exponent-sum outer table with product residual classes,shared product and exponent sum feeding compact residual lookup,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_abc_g_and_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_nested_exp_residual_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_nested_exp_residual_abc_g_and.aig,1,,434,24,10416,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=1.093; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_and.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_nested_exp_residual_abc_g_aig,E5M2FN packed multiply,exponent-sum outer table with product residual classes,shared product and exponent sum feeding compact residual lookup,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_nested_exp_residual_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_nested_exp_residual_abc_g_aig.aig,1,,431,23,9913,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=1.096; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_abc_g_aig.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_nested_exp_residual_synth_preset_and,E5M2FN packed multiply,exponent-sum outer table with product residual classes,shared product and exponent sum feeding compact residual lookup,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_nested_exp_residual_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_nested_exp_residual_synth_preset_and.aig,1,,410,23,9430,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=1.185; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_and.yosys.log
ex246,float_fp8,fp8-rounding-r26,ex246_r26r_mul_nested_exp_residual_synth_preset_aig,E5M2FN packed multiply,exponent-sum outer table with product residual classes,shared product and exponent sum feeding compact residual lookup,ex246|E5M2FN packed multiply|exponent-sum outer table with product residual classes|shared product and exponent sum feeding compact residual lookup|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_residual|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/verilog/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/aigs/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.aig,1,,408,23,9384,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=1.184; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex246/logs/ex246_r26r_mul_nested_exp_residual_synth_preset_aig.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_threshold_grs_abc_g_and,E5M2FN packed low-over-high division,semantic quotient threshold and RNE rounding predicates,"shared quotient shift, rounded significand, zero/saturation/low-boundary predicates","ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_threshold_grs_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_threshold_grs_abc_g_and.aig,1,,479,35,16765,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.852; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_and.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_threshold_grs_abc_g_aig,E5M2FN packed low-over-high division,semantic quotient threshold and RNE rounding predicates,"shared quotient shift, rounded significand, zero/saturation/low-boundary predicates","ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_threshold_grs_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_threshold_grs_abc_g_aig.aig,1,,473,35,16555,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.862; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_abc_g_aig.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_threshold_grs_synth_preset_and,E5M2FN packed low-over-high division,semantic quotient threshold and RNE rounding predicates,"shared quotient shift, rounded significand, zero/saturation/low-boundary predicates","ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_threshold_grs_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_threshold_grs_synth_preset_and.aig,1,,453,33,14949,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.966; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_and.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_threshold_grs_synth_preset_aig,E5M2FN packed low-over-high division,semantic quotient threshold and RNE rounding predicates,"shared quotient shift, rounded significand, zero/saturation/low-boundary predicates","ex247|E5M2FN packed low-over-high division|semantic quotient threshold and RNE rounding predicates|shared quotient shift, rounded significand, zero/saturation/low-boundary predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|threshold_quotient_magnitude|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_threshold_grs_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_threshold_grs_synth_preset_aig.aig,1,,448,32,14336,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.981; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_threshold_grs_synth_preset_aig.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_bound_classid_flat_abc_g_and,E5M2FN packed low-over-high division,flat sigpair class-id to compact bound-smallpat residual attributes,"shared class id table, bound attributes, low-pattern residual decoder","ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_abc_g_and_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_bound_classid_flat_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_bound_classid_flat_abc_g_and.aig,1,,448,33,14784,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.722; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_and.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_bound_classid_flat_abc_g_aig,E5M2FN packed low-over-high division,flat sigpair class-id to compact bound-smallpat residual attributes,"shared class id table, bound attributes, low-pattern residual decoder","ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_bound_classid_flat_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_bound_classid_flat_abc_g_aig.aig,1,,440,33,14520,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.718; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_abc_g_aig.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_bound_classid_flat_synth_preset_and,E5M2FN packed low-over-high division,flat sigpair class-id to compact bound-smallpat residual attributes,"shared class id table, bound attributes, low-pattern residual decoder","ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_bound_classid_flat_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_bound_classid_flat_synth_preset_and.aig,1,,441,32,14112,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.867; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_and.yosys.log
ex247,float_fp8,fp8-rounding-r26,ex247_r26r_div_bound_classid_flat_synth_preset_aig,E5M2FN packed low-over-high division,flat sigpair class-id to compact bound-smallpat residual attributes,"shared class id table, bound attributes, low-pattern residual decoder","ex247|E5M2FN packed low-over-high division|flat sigpair class-id to compact bound-smallpat residual attributes|shared class id table, bound attributes, low-pattern residual decoder|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|classid_bound_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/verilog/ex247_r26r_div_bound_classid_flat_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/aigs/ex247_r26r_div_bound_classid_flat_synth_preset_aig.aig,1,,424,32,13568,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.854; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex247/logs/ex247_r26r_div_bound_classid_flat_synth_preset_aig.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_norm_by_rem_abc_g_and,E5M2FN packed fmod low mod high,periodic residue with cofactored normalizer by remainder,shared divisor-period residue and rem-first normalization tables,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_abc_g_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_norm_by_rem_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_norm_by_rem_abc_g_and.aig,1,,308,28,8624,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.669; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_and.yosys.log
