case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex202,ex202_bf16_exp10_default_se180_m01,bf16_exp10,default_choice_se180_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m01.aig,1,1,1,3702,16,59232,3.073,current best shape with sign_exp 180 default changed from 3c24 to mant 01 word 3c1e
ex202,ex202_bf16_exp10_default_se180_m02,bf16_exp10,default_choice_se180_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m02.aig,1,1,1,3702,16,59232,3.137,current best shape with sign_exp 180 default changed from 3c24 to mant 02 word 3c18
ex202,ex202_bf16_exp10_default_se180_m04,bf16_exp10,default_choice_se180_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m04.aig,1,1,1,3702,16,59232,3.133,current best shape with sign_exp 180 default changed from 3c24 to mant 04 word 3c0e
ex202,ex202_bf16_exp10_default_se180_m08,bf16_exp10,default_choice_se180_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m08.aig,1,1,1,3702,16,59232,3.253,current best shape with sign_exp 180 default changed from 3c24 to mant 08 word 3bf6
ex202,ex202_bf16_exp10_default_se180_m10,bf16_exp10,default_choice_se180_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m10.aig,1,1,1,3702,16,59232,3.095,current best shape with sign_exp 180 default changed from 3c24 to mant 10 word 3bb8
ex202,ex202_bf16_exp10_default_se180_m20,bf16_exp10,default_choice_se180_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m20.aig,1,1,1,3702,16,59232,3.121,current best shape with sign_exp 180 default changed from 3c24 to mant 20 word 3b4f
ex202,ex202_bf16_exp10_default_se180_m30,bf16_exp10,default_choice_se180_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m30.aig,1,1,1,3702,16,59232,3.235,current best shape with sign_exp 180 default changed from 3c24 to mant 30 word 3ae9
ex202,ex202_bf16_exp10_default_se180_m40,bf16_exp10,default_choice_se180_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m40.aig,1,1,1,3702,16,59232,3.111,current best shape with sign_exp 180 default changed from 3c24 to mant 40 word 3a83
ex202,ex202_bf16_exp10_default_se180_m50,bf16_exp10,default_choice_se180_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m50.aig,1,1,1,3702,16,59232,3.146,current best shape with sign_exp 180 default changed from 3c24 to mant 50 word 3a13
ex202,ex202_bf16_exp10_default_se180_m60,bf16_exp10,default_choice_se180_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m60.aig,1,1,1,3702,16,59232,3.091,current best shape with sign_exp 180 default changed from 3c24 to mant 60 word 39a6
ex202,ex202_bf16_exp10_default_se180_m70,bf16_exp10,default_choice_se180_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m70.aig,1,1,1,3702,16,59232,3.158,current best shape with sign_exp 180 default changed from 3c24 to mant 70 word 393a
ex202,ex202_bf16_exp10_default_se180_m7f,bf16_exp10,default_choice_se180_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m7f.aig,1,1,1,3702,16,59232,3.153,current best shape with sign_exp 180 default changed from 3c24 to mant 7f word 38d9
ex202,ex202_bf16_exp10_default_se181_m01,bf16_exp10,default_choice_se181_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m01.aig,1,1,1,3702,16,59232,3.137,current best shape with sign_exp 181 default changed from 38d2 to mant 01 word 38c3
ex202,ex202_bf16_exp10_default_se181_m02,bf16_exp10,default_choice_se181_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m02.aig,1,1,1,3702,16,59232,3.165,current best shape with sign_exp 181 default changed from 38d2 to mant 02 word 38b6
ex202,ex202_bf16_exp10_default_se181_m04,bf16_exp10,default_choice_se181_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m04.aig,1,1,1,3702,16,59232,3.129,current best shape with sign_exp 181 default changed from 38d2 to mant 04 word 389d
ex202,ex202_bf16_exp10_default_se181_m08,bf16_exp10,default_choice_se181_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m08.aig,1,1,1,3702,16,59232,3.262,current best shape with sign_exp 181 default changed from 38d2 to mant 08 word 386c
ex202,ex202_bf16_exp10_default_se181_m10,bf16_exp10,default_choice_se181_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m10.aig,1,1,1,3702,16,59232,3.088,current best shape with sign_exp 181 default changed from 38d2 to mant 10 word 3805
ex202,ex202_bf16_exp10_default_se181_m20,bf16_exp10,default_choice_se181_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m20.aig,1,1,1,3702,16,59232,3.207,current best shape with sign_exp 181 default changed from 38d2 to mant 20 word 3728
ex202,ex202_bf16_exp10_default_se181_m30,bf16_exp10,default_choice_se181_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m30.aig,1,1,1,3702,16,59232,3.106,current best shape with sign_exp 181 default changed from 38d2 to mant 30 word 3654
ex202,ex202_bf16_exp10_default_se181_m40,bf16_exp10,default_choice_se181_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m40.aig,1,1,1,3702,16,59232,3.136,current best shape with sign_exp 181 default changed from 38d2 to mant 40 word 3586
ex202,ex202_bf16_exp10_default_se181_m50,bf16_exp10,default_choice_se181_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m50.aig,1,1,1,3702,16,59232,3.141,current best shape with sign_exp 181 default changed from 38d2 to mant 50 word 34aa
ex202,ex202_bf16_exp10_default_se181_m60,bf16_exp10,default_choice_se181_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m60.aig,1,1,1,3702,16,59232,3.095,current best shape with sign_exp 181 default changed from 38d2 to mant 60 word 33d7
ex202,ex202_bf16_exp10_default_se181_m70,bf16_exp10,default_choice_se181_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m70.aig,1,1,1,3702,16,59232,3.099,current best shape with sign_exp 181 default changed from 38d2 to mant 70 word 3308
ex202,ex202_bf16_exp10_default_se181_m7f,bf16_exp10,default_choice_se181_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m7f.aig,1,1,1,3702,16,59232,3.120,current best shape with sign_exp 181 default changed from 38d2 to mant 7f word 3239
ex202,ex202_bf16_exp10_default_se182_m01,bf16_exp10,default_choice_se182_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m01.aig,1,1,1,3702,16,59232,3.102,current best shape with sign_exp 182 default changed from 322c to mant 01 word 3215
ex202,ex202_bf16_exp10_default_se182_m02,bf16_exp10,default_choice_se182_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m02.aig,1,1,1,3702,16,59232,3.119,current best shape with sign_exp 182 default changed from 322c to mant 02 word 3201
ex202,ex202_bf16_exp10_default_se182_m04,bf16_exp10,default_choice_se182_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m04.aig,1,1,1,3702,16,59232,3.166,current best shape with sign_exp 182 default changed from 322c to mant 04 word 31c1
ex202,ex202_bf16_exp10_default_se182_m08,bf16_exp10,default_choice_se182_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m08.aig,1,1,1,3702,16,59232,3.164,current best shape with sign_exp 182 default changed from 322c to mant 08 word 3159
ex202,ex202_bf16_exp10_default_se182_m10,bf16_exp10,default_choice_se182_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m10.aig,1,1,1,3702,16,59232,3.151,current best shape with sign_exp 182 default changed from 322c to mant 10 word 3089
ex202,ex202_bf16_exp10_default_se182_m20,bf16_exp10,default_choice_se182_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m20.aig,1,1,1,3702,16,59232,3.216,current best shape with sign_exp 182 default changed from 322c to mant 20 word 2edc
ex202,ex202_bf16_exp10_default_se182_m30,bf16_exp10,default_choice_se182_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m30.aig,1,1,1,3702,16,59232,3.115,current best shape with sign_exp 182 default changed from 322c to mant 30 word 2d30
ex202,ex202_bf16_exp10_default_se182_m40,bf16_exp10,default_choice_se182_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m40.aig,1,1,1,3702,16,59232,3.232,current best shape with sign_exp 182 default changed from 322c to mant 40 word 2b8d
ex202,ex202_bf16_exp10_default_se182_m50,bf16_exp10,default_choice_se182_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m50.aig,1,1,1,3702,16,59232,3.199,current best shape with sign_exp 182 default changed from 322c to mant 50 word 29e1
ex202,ex202_bf16_exp10_default_se182_m60,bf16_exp10,default_choice_se182_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m60.aig,1,1,1,3702,16,59232,3.142,current best shape with sign_exp 182 default changed from 322c to mant 60 word 2834
ex202,ex202_bf16_exp10_default_se182_m70,bf16_exp10,default_choice_se182_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m70.aig,1,1,1,3702,16,59232,3.185,current best shape with sign_exp 182 default changed from 322c to mant 70 word 2690
ex202,ex202_bf16_exp10_default_se182_m7f,bf16_exp10,default_choice_se182_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se182_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se182_m7f.aig,1,1,1,3702,16,59232,3.140,current best shape with sign_exp 182 default changed from 322c to mant 7f word 2505
ex202,ex202_bf16_exp10_default_se183_m01,bf16_exp10,default_choice_se183_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m01.aig,1,1,1,3702,16,59232,3.103,current best shape with sign_exp 183 default changed from 24e7 to mant 01 word 24ad
ex202,ex202_bf16_exp10_default_se183_m02,bf16_exp10,default_choice_se183_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m02.aig,1,1,1,3702,16,59232,3.074,current best shape with sign_exp 183 default changed from 24e7 to mant 02 word 2482
ex202,ex202_bf16_exp10_default_se183_m04,bf16_exp10,default_choice_se183_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m04.aig,1,1,1,3702,16,59232,3.109,current best shape with sign_exp 183 default changed from 24e7 to mant 04 word 2412
ex202,ex202_bf16_exp10_default_se183_m08,bf16_exp10,default_choice_se183_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m08.aig,1,1,1,3702,16,59232,3.113,current best shape with sign_exp 183 default changed from 24e7 to mant 08 word 2338
ex202,ex202_bf16_exp10_default_se183_m10,bf16_exp10,default_choice_se183_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m10.aig,1,1,1,3702,16,59232,3.251,current best shape with sign_exp 183 default changed from 24e7 to mant 10 word 2194
ex202,ex202_bf16_exp10_default_se183_m20,bf16_exp10,default_choice_se183_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m20.aig,1,1,1,3702,16,59232,3.100,current best shape with sign_exp 183 default changed from 24e7 to mant 20 word 1e3d
ex202,ex202_bf16_exp10_default_se183_m30,bf16_exp10,default_choice_se183_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m30.aig,1,1,1,3702,16,59232,3.132,current best shape with sign_exp 183 default changed from 24e7 to mant 30 word 1af2
ex202,ex202_bf16_exp10_default_se183_m40,bf16_exp10,default_choice_se183_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m40.aig,1,1,1,3702,16,59232,3.143,current best shape with sign_exp 183 default changed from 24e7 to mant 40 word 179b
ex202,ex202_bf16_exp10_default_se183_m50,bf16_exp10,default_choice_se183_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m50.aig,1,1,1,3702,16,59232,3.114,current best shape with sign_exp 183 default changed from 24e7 to mant 50 word 1446
ex202,ex202_bf16_exp10_default_se183_m60,bf16_exp10,default_choice_se183_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m60.aig,1,1,1,3702,16,59232,3.121,current best shape with sign_exp 183 default changed from 24e7 to mant 60 word 10fe
ex202,ex202_bf16_exp10_default_se183_m70,bf16_exp10,default_choice_se183_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m70.aig,1,1,1,3702,16,59232,3.132,current best shape with sign_exp 183 default changed from 24e7 to mant 70 word 0da2
ex202,ex202_bf16_exp10_default_se183_m7f,bf16_exp10,default_choice_se183_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se183_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se183_m7f.aig,1,1,1,3702,16,59232,3.161,current best shape with sign_exp 183 default changed from 24e7 to mant 7f word 0a8a
ex202,ex202_bf16_exp10_default_se184_m00,bf16_exp10,default_choice_se184_m00,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m00.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m00.aig,1,1,1,3732,17,63444,3.096,current best shape with sign_exp 184 default changed from 0000 to mant 00 word 0a50
ex202,ex202_bf16_exp10_default_se184_m01,bf16_exp10,default_choice_se184_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m01.aig,1,1,1,3732,17,63444,3.086,current best shape with sign_exp 184 default changed from 0000 to mant 01 word 09ea
ex202,ex202_bf16_exp10_default_se184_m02,bf16_exp10,default_choice_se184_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m02.aig,1,1,1,3732,17,63444,3.116,current best shape with sign_exp 184 default changed from 0000 to mant 02 word 0983
ex202,ex202_bf16_exp10_default_se184_m04,bf16_exp10,default_choice_se184_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m04.aig,1,1,1,3732,17,63444,3.189,current best shape with sign_exp 184 default changed from 0000 to mant 04 word 08a6
ex202,ex202_bf16_exp10_default_se184_m08,bf16_exp10,default_choice_se184_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m08.aig,1,1,1,3732,17,63444,3.142,current best shape with sign_exp 184 default changed from 0000 to mant 08 word 0705
ex202,ex202_bf16_exp10_default_se184_m10,bf16_exp10,default_choice_se184_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se184_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se184_m10.aig,1,1,1,3732,17,63444,3.217,current best shape with sign_exp 184 default changed from 0000 to mant 10 word 03aa
