round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,sharing_strategy,shared_structure,synth_flow,method_signature,verilog_path,aig_path,log_path,evaluate_log,official_status,equivalent,simulation_pass,area,delay,adp,reference_adp,current_adp,frontend_best_adp,beats_frontend,beats_current,beats_reference,notes,shard_csv,variant,semantics,output_grouping,verified_truth,current_frontend_adp,beats_current_frontend,frontend_baseline_adp
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3,,bf16_sigmoid,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.evaluate.log,,1,,2250,15,33750,27053,,,,,,sigmoid sign-constant field default 16'h3f80; hi_bits=3; items=2149; official_evaluate_runtime_sec=0.583,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,const_default_fields_3f80_h3,,,1,,,33480
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4,,bf16_sigmoid,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h4.evaluate.log,,1,,2350,17,39950,27053,,,,,,sigmoid sign-constant field default 16'h3f80; hi_bits=4; items=1977; official_evaluate_runtime_sec=0.705,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,const_default_fields_3f80_h4,,,1,,,33480
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_outsidein_midmirror|direct_truth_bdd_selected_bits_2_3_10_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_outsidein_midmirror_bits_2_3_10_11_abc_g_aig.evaluate.py.log,,1,,1418,17,24106,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=2:223;3:224;10:223;11:224,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,outsidein_midmirror_bits_2_3_10_11,hamming-weight-preserving lossy routing/normalizer,2_3_10_11,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_edges|direct_truth_bdd_selected_bits_0_1_8_9|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_pairlate_edges_bits_0_1_8_9_abc_g_aig.evaluate.py.log,,1,,2139,18,38502,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=0:267;1:251;8:269;9:251,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,pairlate_edges_bits_0_1_8_9,hamming-weight-preserving lossy routing/normalizer,0_1_8_9,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b0_pairlate|direct_truth_bdd_selected_bits_0|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.evaluate.py.log,,1,,1620,18,29160,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=0:267,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b0_pairlate_bits_0,hamming-weight-preserving lossy routing/normalizer,0,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b1_outsidein|direct_truth_bdd_selected_bits_1|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b1_outsidein_bits_1_abc_g_aig.evaluate.py.log,,1,,1440,17,24480,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=1:235,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b1_outsidein_bits_1,hamming-weight-preserving lossy routing/normalizer,1,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b2_outsidein|direct_truth_bdd_selected_bits_2|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b2_outsidein_bits_2_abc_g_aig.evaluate.py.log,,1,,1463,17,24871,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=2:223,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b2_outsidein_bits_2,hamming-weight-preserving lossy routing/normalizer,2,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b3_outsidein|direct_truth_bdd_selected_bits_3|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b3_outsidein_bits_3_abc_g_aig.evaluate.py.log,,1,,1487,16,23792,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=3:224,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b3_outsidein_bits_3,hamming-weight-preserving lossy routing/normalizer,3,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b4_pairlate|direct_truth_bdd_selected_bits_4|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b4_pairlate_bits_4_abc_g_aig.evaluate.py.log,,1,,1588,18,28584,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=4:265,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b4_pairlate_bits_4,hamming-weight-preserving lossy routing/normalizer,4,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b8_outsidein|direct_truth_bdd_selected_bits_8|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b8_outsidein_bits_8_abc_g_aig.evaluate.py.log,,1,,1373,17,23341,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=8:262,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b8_outsidein_bits_8,hamming-weight-preserving lossy routing/normalizer,8,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b9_outsidein|direct_truth_bdd_selected_bits_9|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b9_outsidein_bits_9_abc_g_aig.evaluate.py.log,,1,,1465,18,26370,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=9:235,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b9_outsidein_bits_9,hamming-weight-preserving lossy routing/normalizer,9,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b10_outsidein|direct_truth_bdd_selected_bits_10|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b10_outsidein_bits_10_abc_g_aig.evaluate.py.log,,1,,1471,16,23536,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=10:223,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b10_outsidein_bits_10,hamming-weight-preserving lossy routing/normalizer,10,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b11_outsidein|direct_truth_bdd_selected_bits_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b11_outsidein_bits_11_abc_g_aig.evaluate.py.log,,1,,1438,16,23008,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=11:224,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b11_outsidein_bits_11,hamming-weight-preserving lossy routing/normalizer,11,1,20190,0,
,,sub-unknown-286287-r94,ex286,unknown,ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b12_pairlate|direct_truth_bdd_selected_bits_12|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/verilog/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/aigs/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex286/logs/ex286_r94_selbdd_single_b12_pairlate_bits_12_abc_g_aig.evaluate.py.log,,1,,1572,17,26724,2376,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=12:265,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b12_pairlate_bits_12,hamming-weight-preserving lossy routing/normalizer,12,1,20190,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_midmirror|direct_truth_bdd_selected_bits_2_3_10_11|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_pairlate_midmirror_bits_2_3_10_11_abc_g_aig.evaluate.py.log,,1,,2252,18,40536,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=2:238;3:239;10:238;11:239,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,pairlate_midmirror_bits_2_3_10_11,hamming-weight-preserving lossy routing/normalizer,2_3_10_11,1,27390,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_pairlate_edges|direct_truth_bdd_selected_bits_0_1_12_13|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_pairlate_edges_bits_0_1_12_13_abc_g_aig.evaluate.py.log,,1,,2135,18,38430,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=0:287;1:296;12:291;13:308,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,pairlate_edges_bits_0_1_12_13,hamming-weight-preserving lossy routing/normalizer,0_1_12_13,1,27390,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b0_pairlate|direct_truth_bdd_selected_bits_0|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b0_pairlate_bits_0_abc_g_aig.evaluate.py.log,,1,,2060,17,35020,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=0:287,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b0_pairlate_bits_0,hamming-weight-preserving lossy routing/normalizer,0,1,27390,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b1_pairlate|direct_truth_bdd_selected_bits_1|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b1_pairlate_bits_1_abc_g_aig.evaluate.py.log,,1,,2061,16,32976,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=1:296,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b1_pairlate_bits_1,hamming-weight-preserving lossy routing/normalizer,1,1,27390,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b2_pairlate|direct_truth_bdd_selected_bits_2|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b2_pairlate_bits_2_abc_g_aig.evaluate.py.log,,1,,2108,18,37944,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=2:238,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b2_pairlate_bits_2,hamming-weight-preserving lossy routing/normalizer,2,1,27390,0,
,,sub-unknown-286287-r94,ex287,unknown,ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig,,selected_output_decision_graph_hybrid,frontend base source plus direct ROBDD selected output roots,,Yosys-pruned current frontend source for untouched bits; selected bits use direct decision graph,yosys abc -g aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selected_output_decision_graph_hybrid_single_b3_pairlate|direct_truth_bdd_selected_bits_3|yosys_abc_g_aig|abc_xf_official_evaluate|frontend_base_plus_selected_output_roots,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/verilog/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/aigs/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-unknown-286287-r94/ex287/logs/ex287_r94_selbdd_single_b3_pairlate_bits_3_abc_g_aig.evaluate.py.log,,1,,2112,18,38016,5782,,,,,0,exact_by_truth_vector_bdd_construction; bdd_nodes=3:239,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-unknown-286287-r94/candidates.csv,single_b3_pairlate_bits_3,hamming-weight-preserving lossy routing/normalizer,3,1,27390,0,
