case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex228,ex228_fp16_sinh_odd_sinh_saturation_shell,fp16_sinh,fp16_sinh,odd_sinh_saturation_shell,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_odd_sinh_saturation_shell.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_odd_sinh_saturation_shell.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_odd_sinh_saturation_shell.json,1,1,OK,6653,21,139713,101205,1.380495,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/results/best.csv,ex226_ex229_frontend_fp16_shells_fix_20260607_1128,student/work/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/ex228/verilog/ex228_fp16_sinh_odd_sinh_saturation_shell.v,student/work/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/ex228/aigs/ex228_fp16_sinh_odd_sinh_saturation_shell.aig,,662a24cf3baca320f7267583acd370b25839c8e9be2de72f280a955da85a7317,e6dcd9ac86b4a8ae9a49d733b8babebba33df6d26d15c9924f9993f2a31f1f23,sinh positive table only below exp>=19 saturation
ex228,ex228_fp16_sinh_semantic_sign_exp_field_defaults,fp16_sinh,fp16_sinh,semantic_sign_exp_field_defaults,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_semantic_sign_exp_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_semantic_sign_exp_field_defaults.json,1,1,OK,6653,21,139713,101205,1.380495,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/best.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex228/aigs/ex228_fp16_sinh_semantic_sign_exp_field_defaults.aig,,52f942e3c45c9c5e8411ed7c848b8576cf9338b33b4c41e80b9a118f078d0460,ef25f2e537d3fb456a30bbcbaf3b04733137994a35700f8afd1d1088cebf9568,semantic_hybrid FP16 frontend candidate
ex228,ex228_fp16_sinh_split_sign_exp_mant_case,fp16_sinh,fp16_sinh,split_sign_exp_mant_case,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_split_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_split_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_split_sign_exp_mant_case.json,1,1,OK,6689,21,140469,101205,1.387965,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/verilog/ex228_fp16_sinh_split_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/aigs/ex228_fp16_sinh_split_sign_exp_mant_case.aig,,554f1c75e4e9980d2f3ece14f1d889b30eb850abfa0a537c91ae58a94d2fe9ea,0e10333e9d020618adf4323954c449aa2eefdbdf2eca16ce7d49464ffab0f7b0,structural_exact FP16 frontend candidate
ex228,ex228_fp16_sinh_sign_exp_mant_case,fp16_sinh,fp16_sinh,sign_exp_mant_case,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_sign_exp_mant_case.json,1,1,OK,6728,21,141288,101205,1.396058,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex228/verilog/ex228_fp16_sinh_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex228/aigs/ex228_fp16_sinh_sign_exp_mant_case.aig,,237fff0e2e30e0915b838b7915136b29a35a744b967c8db537950e5890dd85c3,cd9e965cc69cfd30afd84aa1c39c5b1d6405a62f9044141d0651a5a8cb805120,structural_exact FP16 frontend candidate
ex228,ex228_fp16_sinh_semantic_positive_field_defaults,fp16_sinh,fp16_sinh,semantic_positive_field_defaults,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_semantic_positive_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_semantic_positive_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_semantic_positive_field_defaults.json,1,1,OK,6571,22,144562,101205,1.428408,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/verilog/ex228_fp16_sinh_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/aigs/ex228_fp16_sinh_semantic_positive_field_defaults.aig,,6d5b9a7408b61ea041673ae70d715764a1317d69d31d8dacc8ba4f381814225d,b7242c06078b7680ac59ee646946a9282dd725fd8e0f26eb164358d148cdcd90,semantic_hybrid FP16 frontend candidate
ex228,ex228_fp16_sinh_exp_mant_pair_case,fp16_sinh,fp16_sinh,exp_mant_pair_case,fp16_sinh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/verilog/ex228_fp16_sinh_exp_mant_pair_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/aigs/ex228_fp16_sinh_exp_mant_pair_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex228/metadata/ex228_fp16_sinh_exp_mant_pair_case.json,1,1,OK,6626,22,145772,101205,1.440364,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex228/verilog/ex228_fp16_sinh_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex228/aigs/ex228_fp16_sinh_exp_mant_pair_case.aig,,c07a66bb0028913fabb8c63719096ce6d4fe9b78cdd98f8bb11417ad6929470b,7d2c064c733c695db514462a4d17626c82210825ffe29c37643048a175062dc1,structural_exact FP16 frontend candidate
ex229,ex229_odd_nested_low10_hi6_abc_g_aig,,,positive_exp_nested_low10_hi6,"ex229|fp16_tanh_odd_transition_shell|positive_exp_nested_low10_hi6|shared positive exp decode, high output run trees, and sign xor symmetry|yosys_abc_g_aig|abc_xf_official_evaluate|odd_positive_low10_hi6",student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/verilog/ex229_odd_nested_low10_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/aigs/ex229_odd_nested_low10_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/metadata/ex229_odd_nested_low10_hi6_abc_g_aig.json,1,1,OK,3919,17,66623,57968,1.149307,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/verilog/ex229_odd_nested_low10_hi6.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/aigs/ex229_odd_nested_low10_hi6_abc_g_aig.aig,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/official_eval/ex229_odd_nested_low10_hi6_abc_g_aig/ex229_odd_nested_low10_hi6_abc_g_aig.evaluate.py.log,6434c1661331b02535616083eda891f6f7e2bd57cd06a0f48375ddaf45262618,b86ec5e8d471005d1c8b0035ec66787f2d54d88c9e1518016d64d4ca8ae1e51e,odd tanh positive-domain nested active exps 1..17; pos_special_const_exp=14; pos_special_full_exp=1; pos_special_items=1038; pos_low_width=10; nested_hi=6; pos_low_items=16088; pos_b15_runs=17; pos_b14_runs=17; pos_b13_runs=17; pos_b12_runs=18; pos_b11_runs=20; pos_b10_runs=23; python model exact; official_status=OK
ex229,ex229_odd_wordmode_mh5_abc_g_aig,,,positive_exp_wordmode_mh5,"ex229|fp16_tanh_odd_transition_shell|positive_exp_wordmode_mh5|shared positive exp decode, per mant_hi residual defaults, and sign xor symmetry|yosys_abc_g_aig|abc_xf_official_evaluate|odd_positive_wordmode_mant_hi5",student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/verilog/ex229_odd_wordmode_mh5_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/aigs/ex229_odd_wordmode_mh5_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/metadata/ex229_odd_wordmode_mh5_abc_g_aig.json,1,1,OK,3776,18,67968,57968,1.172509,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/verilog/ex229_odd_wordmode_mh5.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/aigs/ex229_odd_wordmode_mh5_abc_g_aig.aig,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex229/official_eval/ex229_odd_wordmode_mh5_abc_g_aig/ex229_odd_wordmode_mh5_abc_g_aig.evaluate.py.log,79c5bff8fae3e67e8ced92d49f0f8e20c3f85b27e7e42ceae754208fa717b77a,c2757a7b62e37f51bd78b15ee861c4d68902efa50cdcfec4cb546e2a2af91e4f,odd tanh positive-domain word-mode defaults; mant_hi=5; buckets=544; overrides=15124; pos_special_const_exp=14; pos_special_full_exp=1; pos_special_items=1038; python model exact; official_status=OK
ex229,ex229_abc_g_aig_abc_g_aig_d18,fp16_tanh,fp16_tanh,abc_g_aig_d18,fp16_tanh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/verilog/ex229_abc_g_aig_abc_g_aig_d18.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/aigs/ex229_abc_g_aig_abc_g_aig_d18.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/metadata/ex229_abc_g_aig_abc_g_aig_d18.json,1,1,OK,3971,19,75449,57968,1.301563,1,0,frontend_verified,backend_start_diverse_noncurrent,student_seeds_fallback,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/results/candidates.csv,student/seeds,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex229/verilog/ex229_abc_g_aig_abc_g_aig_d18.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex229/aigs/ex229_abc_g_aig_abc_g_aig_d18.aig,,fc6c3b2eb66a27e05cc428d5c2fdf7fc8210723a4792b0484ad3674746433c31,035b602afe7f04b51a1daf203673d431c11b1ff9005a216f6b11eae5a56ef755,Yosys abc gate set aig delay target 18
ex229,ex229_fp16_tanh_semantic_positive_field_defaults,fp16_tanh,fp16_tanh,semantic_positive_field_defaults,fp16_tanh,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/verilog/ex229_fp16_tanh_semantic_positive_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/aigs/ex229_fp16_tanh_semantic_positive_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex229/metadata/ex229_fp16_tanh_semantic_positive_field_defaults.json,1,1,OK,3996,20,79920,57968,1.378692,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/best.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex229/verilog/ex229_fp16_tanh_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex229/aigs/ex229_fp16_tanh_semantic_positive_field_defaults.aig,,aa55998b82df1cbb945e9384c78b373879cc9f7402b7beeffc2aa9dd61000d40,035b602afe7f04b51a1daf203673d431c11b1ff9005a216f6b11eae5a56ef755,semantic_hybrid FP16 frontend candidate
ex230,ex230_positive_default_exp_mant_case_abc_g_aig,fp16_sigmoid,fp16_sigmoid,abc_g_aig,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_positive_default_exp_mant_case_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_positive_default_exp_mant_case_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_positive_default_exp_mant_case_abc_g_aig.json,1,1,OK,6979,20,139580,108320,1.288589,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/results/candidates.csv,ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_positive_default_exp_mant_case.v,student/work/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/ex230/aigs/ex230_positive_default_exp_mant_case_abc_g_aig.aig,,9c11cc2e4ee38f9d20bdbaf3c4b60bcd2b90c4f9be1b4d7df8d12d8229c409fc,41561dfbc58339168accf757593391121e743133c49b9680434a5344286d152a,Yosys abc gate set aig
ex230,ex230_semantic_sign_exp_field_defaults_abc_g_aig,fp16_sigmoid,fp16_sigmoid,abc_g_aig,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_semantic_sign_exp_field_defaults_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_semantic_sign_exp_field_defaults_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_semantic_sign_exp_field_defaults_abc_g_aig.json,1,1,OK,7005,20,140100,108320,1.293390,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/results/candidates.csv,ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_semantic_sign_exp_field_defaults.v,student/work/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/ex230/aigs/ex230_semantic_sign_exp_field_defaults_abc_g_aig.aig,,846b8924b426aa9d4e295d28d4f9d16107b57e3a097518e646d62ee286304848,d9903582610d271d8fcd822b3c18ce285ac2ce4a3188bf558041d879e5cdc655,Yosys abc gate set aig
ex230,ex230_sign_exp_mant_case_abc_g_aig,fp16_sigmoid,fp16_sigmoid,abc_g_aig,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_sign_exp_mant_case_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_sign_exp_mant_case_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_sign_exp_mant_case_abc_g_aig.json,1,1,OK,7007,20,140140,108320,1.293759,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/results/candidates.csv,ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_sign_exp_mant_case.v,student/work/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/ex230/aigs/ex230_sign_exp_mant_case_abc_g_aig.aig,,b1672141d5746cec0981897fca88269feddfa418d4899d742e672d538200f41f,cfe5d6b67a4cd36122222f0d40394c02c3f4150be7929ca9cbfa46f56efac793,Yosys abc gate set aig
ex230,ex230_fp16_sigmoid_semantic_positive_field_defaults,fp16_sigmoid,fp16_sigmoid,semantic_positive_field_defaults,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_fp16_sigmoid_semantic_positive_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_fp16_sigmoid_semantic_positive_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_fp16_sigmoid_semantic_positive_field_defaults.json,1,1,OK,7010,21,147210,108320,1.359029,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex230_ex234_frontend_fp16_fielddefaults_20260607_1853/results/best.csv,ex230_ex234_frontend_fp16_fielddefaults_20260607_1853,student/work/ex230_ex234_frontend_fp16_fielddefaults_20260607_1853/ex230/verilog/ex230_fp16_sigmoid_semantic_positive_field_defaults.v,student/work/ex230_ex234_frontend_fp16_fielddefaults_20260607_1853/ex230/aigs/ex230_fp16_sigmoid_semantic_positive_field_defaults.aig,,dd5f6de379b03e5c4307efc428c6928e025d9325da519c5fb327527787035559,c88afbb144097decf369cae86e66cda7dceb055579c93a4c85fe4b0a8c1f7944,semantic_hybrid FP16 frontend candidate
ex230,ex230_fp16_sigmoid_sign_exp_mant_case,fp16_sigmoid,fp16_sigmoid,sign_exp_mant_case,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_fp16_sigmoid_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_fp16_sigmoid_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_fp16_sigmoid_sign_exp_mant_case.json,1,1,OK,7038,21,147798,108320,1.364457,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/best.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_sign_exp_mant_case.aig,,a8d47c32ab2a636d8ef773802deff11e79cda9738ed21773ce91ddb6829a8470,cfe5d6b67a4cd36122222f0d40394c02c3f4150be7929ca9cbfa46f56efac793,structural_exact FP16 frontend candidate
ex230,ex230_fp16_sigmoid_exp_mant_pair_case,fp16_sigmoid,fp16_sigmoid,exp_mant_pair_case,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_fp16_sigmoid_exp_mant_pair_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_fp16_sigmoid_exp_mant_pair_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_fp16_sigmoid_exp_mant_pair_case.json,1,1,OK,6996,22,153912,108320,1.420901,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex230/aigs/ex230_fp16_sigmoid_exp_mant_pair_case.aig,,15a3b871a9dd61ea533abe42e92f404bc5fce6dd524d1dc3013bb4f4ea4f0b0f,9aea26244b1e43b05e7aa860673cab7ddf1558f0d9f08bff82949c130bf44d1a,structural_exact FP16 frontend candidate
ex231,ex231_abc_g_aig_abc_g_gates,fp16_reciprocal,fp16_reciprocal,abc_g_gates,fp16_reciprocal,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/verilog/ex231_abc_g_aig_abc_g_gates.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/aigs/ex231_abc_g_aig_abc_g_gates.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/metadata/ex231_abc_g_aig_abc_g_gates.json,1,1,OK,1165,14,16310,14066,1.159534,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex231/aigs/ex231_abc_g_aig_abc_g_gates.aig,,303e49cef6e0822ee2e834a2119ce19f736ece33be9aba218e5b1835f17e30b2,f2791293c9fc09f473aba58ed7cec41209e2b3ffb9664fb23f4acc698f4d287d,Yosys abc gate set gates
ex231,ex231_nested_bits9_8_hi6_abc_g_aig,fp16_reciprocal,fp16_reciprocal,abc_g_aig,fp16_reciprocal,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/verilog/ex231_nested_bits9_8_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/aigs/ex231_nested_bits9_8_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/metadata/ex231_nested_bits9_8_hi6_abc_g_aig.json,1,1,OK,1168,14,16352,14066,1.162520,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_hi6_abc_g_aig.aig,,185d670e7b7277b7600f63608808783837b59a58ba318357afde60b132a8f74c,6dc491cc787d98910fe4de3fce4ad03021cf8b6378f1f7a5bf3368ace9b085fb,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs; low8 nested_hi6
ex231,ex231_nested_bits9_8_7_hi6_abc_g_aig,fp16_reciprocal,fp16_reciprocal,abc_g_aig,fp16_reciprocal,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/verilog/ex231_nested_bits9_8_7_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/aigs/ex231_nested_bits9_8_7_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/metadata/ex231_nested_bits9_8_7_hi6_abc_g_aig.json,1,1,OK,1171,14,16394,14066,1.165505,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_8_7_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/aigs/ex231_nested_bits9_8_7_hi6_abc_g_aig.aig,,3b5533f12a3c01124405c4afb8afb2d7c8e73f3f49b1446b4ddf93c2be482a46,5f85705349a84177b1c14caf89db8f5c7941469a820f848e9699445399a4aa97,ex232-style exponent formula plus mantissa high run trees b9:3runs;b8:5runs;b7:9runs; low7 nested_hi6
ex231,ex231_abc_g_aig_abc_g_cmos2,fp16_reciprocal,fp16_reciprocal,abc_g_cmos2,fp16_reciprocal,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/verilog/ex231_abc_g_aig_abc_g_cmos2.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/aigs/ex231_abc_g_aig_abc_g_cmos2.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/metadata/ex231_abc_g_aig_abc_g_cmos2.json,1,1,OK,1190,14,16660,14066,1.184416,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex231/aigs/ex231_abc_g_aig_abc_g_cmos2.aig,,d5e684685380ad12fe694cf25f8839d3d12a6821bc9892ddc36216fd2b88ad72,f2791293c9fc09f473aba58ed7cec41209e2b3ffb9664fb23f4acc698f4d287d,Yosys abc gate set cmos2
